step,meas,filtered,pi_b,mu
14.25,14.6874997514816,23.3471200949844,37.1928497098777,35.5994927234372
14.29,26.166274579186,25.1135718001775,39.8883920552019,38.318726934907
14.33,21.4564569862044,27.0530457779532,42.6189993303703,41.0970985630909
14.37,12.8519215543634,29.1427843434759,45.3860828422939,43.9268261195469
14.41,36.4952234392439,31.3186837381476,48.1580464928386,46.7380141690454
14.45,34.6772323787438,33.5029021956771,50.9222850240373,49.5214942488378
14.49,42.9745288780969,35.6348065365949,53.6811802605636,52.3254089319097
14.53,38.7845948355848,37.6927206983159,56.2173290100704,54.7399898490925
14.57,36.977462512269,39.6986322166689,58.9643386046668,57.8429267543584
14.61,36.5464649504738,41.7052731103507,61.8424356293723,60.9514006880935
14.65,43.7352075685138,43.7718089302461,64.6375479182648,63.8469490507554
14.69,45.6548703347683,45.9382383977478,67.3283123586355,66.583496103364
